EVENTDATE,COUNTRY,ROUNDS,FIGHTER1,FIGHTERa,STANCE,DOB,COUNTRY,HEIGHT,WEIGHT,REACH,STRIKES_LANDED,STRIKING_ACCURACY,STRIKES_ABSORBED,STRIKING_DEFENCE,TAKEDOWNS_LANDED,TAKEDOWN_ACCURACY,TAKEDOWN_DEFENCE,SUBMISSION_AVERAGE,KNOCKDOWN_RATIO,AVERAGE_FIGHTTIME,STRIKES_STANDING,CLINCH_STRIKES,GROUND_STRIKES,HEAD_STRIKES,BODY_STRIKES,LEG_STRIKES,FIGHTER1RECENT1,FIGHTER1RECENT2,FIGHTER1RECENT3,FIGHTER1RECENT4,FIGHTER1NUMUFCFIGHTS,FIGHTER1RECENTBONUSES,FIGHTER1WINRECORD,FIGHTER1LOSSRECORD,FIGHTER1LAYOFFTIME,FIGHTER2,FIGHTERb,STANCE2,DOB2,COUNTRY2,HEIGHT2,WEIGHT2,REACH2,STRIKES_LANDED2,STRIKING_ACCURACY2,STRIKES_ABSORBED2,STRIKING_DEFENCE2,TAKEDOWNS_LANDED2,TAKEDOWN_ACCURACY2,TAKEDOWN_DEFENCE2,SUBMISSION_AVERAGE2,KNOCKDOWN_RATIO2,AVERAGE_FIGHTTIME2,STRIKES_STANDING2,CLINCH_STRIKES2,GROUND_STRIKES2,HEAD_STRIKES2,BODY_STRIKES2,LEG_STRIKES2,FIGHTER2RECENT1,FIGHTER2RECENT2,FIGHTER2RECENT3,FIGHTER2RECENT4,FIGHTER2NUMUFCFIGHTS,FIGHTER2RECENTBONUSES,FIGHTER2WINRECORD,FIGHTER2LOSSRECORD,FIGHTER2LAYOFFTIME,FIGHTER1OUTCOMEFORFIGHT,FIGHTER1WIN
4/08/2018, USA,3,Marlon Vera,Marlon Vera,Switch,1992, Ecuador,172,135,177,3.7,0.48,4.05,0.52,0.86,0.42,0.69,1.2,0.49,10.55,0.7,0.15,0.15,0.51,0.25,0.24,U-DECLOSS,U-DECLOSS,SUBWIN,KO/TKOWIN,15,1,10,5,6,Wuliji Buren,Wuliji Buren,Orthodox,1989, China,175,135,175,1.63,0.42,2.96,0.56,3.38,0.42,0.71,0.4,0,13.18,0.69,0.14,0.17,0.54,0.26,0.2,U-DECLOSS,NA,NA,NA,3,0,9,4,9,KO/TKOWIN,WINNER-FIGHTER1
4/08/2018, USA,3,Ricky Simon,Ricky Simon,Orthodox,1992, United States,167,135,175,3.21,0.41,3.68,0.63,6.61,0.51,0.72,0.2,0.67,15,0.74,0.11,0.15,0.64,0.22,0.14,KO/TKOWIN,NA,NA,NA,6,1,13,1,4,Montel Jackson,Montel Jackson,Southpaw,1992, United States,177,135,190,3.67,0.55,1.35,0.57,4.26,0.77,0.66,0.2,0,8.2,0.58,0.33,0.1,0.63,0.29,0.08,NA,NA,NA,NA,5,0,6,0,0,U-DECWIN,WINNER-FIGHTER1
25/08/2018, USA,3,James Krause,James Krause,Orthodox,1986, United States,187,155,185,4.65,0.48,4.09,0.6,1.05,0.18,0.5,1,0.29,11.11,0.9,0.07,0.04,0.72,0.14,0.14,U-DECWIN,U-DECWIN,U-DECWIN,SUBWIN,11,0,24,8,7,Warlley Alves,Warlley Alves,Orthodox,1991, Brazil,180,171,182,3.01,0.46,3.69,0.5,1.39,0.52,0.75,1,0.27,11.16,0.76,0.17,0.07,0.57,0.24,0.19,KO/TKOWIN,U-DECWIN,U-DECLOSS,U-DECLOSS,8,0,13,2,3,KO/TKOWIN,WINNER-FIGHTER1
25/08/2018, USA,3,Rani Yahya,Rani Yahya,Orthodox,1984, Brazil,167,135,170,1.59,0.36,1.74,0.5,2.86,0.32,0.24,2,0,9.35,0.66,0.09,0.25,0.56,0.21,0.23,SUBWIN,SUBWIN,U-DECLOSS,U-DECWIN,21,0,25,8,6,Luke Sanders,Luke Sanders,Southpaw,1985, United States,167,140,170,6,0.51,4.05,0.54,0.37,0.25,0.7,0.4,1.11,6.45,0.58,0.09,0.34,0.83,0.12,0.05,U-DECWIN,KO/TKOLOSS,SUBLOSS,SUBWIN,5,0,12,2,4,SUBWIN,WINNER-FIGHTER1
25/08/2018, USA,3,Andrew Sanchez,Andrew Sanchez,Orthodox,1988, United States,185,185,187,4.57,0.44,4.92,0.5,2.16,0.32,1,0,0.35,14.08,0.73,0.12,0.14,0.74,0.18,0.08,KO/TKOLOSS,KO/TKOLOSS,U-DECWIN,U-DECWIN,4,0,10,4,8,Markus Perez,Markus Perez,Orthodox,1988, Brazil,185,186,185,2.75,0.48,3.96,0.52,1.08,0.26,0.8,1.1,0,11.07,0.61,0.33,0.06,0.52,0.41,0.08,SUBWIN,U-DECLOSS,NA,NA,2,0,11,1,3,U-DECWIN,WINNER-FIGHTER1
25/08/2018, USA,3,Eryk Anders,Eryk Anders,Southpaw,1987, United States,185,185,190,3.02,0.45,4.18,0.51,1.34,0.34,0.8,0.1,0.72,12.59,0.6,0.22,0.18,0.78,0.2,0.01,S-DECLOSS,U-DECWIN,KO/TKOWIN,NA,10,0,10,1,6,Tim Williams,Tim Williams,Orthodox,1986, United States,187,185,193,3.07,0.38,3.55,0.48,1.81,0.4,1,0,0,8.18,0.9,0.06,0.04,0.65,0.1,0.25,KO/TKOLOSS,NA,NA,NA,2,0,15,4,6,KO/TKOWIN,WINNER-FIGHTER1
25/08/2018, USA,3,Deiveson Figueiredo,Deiveson Figueiredo,Orthodox,1987, Brazil,165,125,172,2.8,0.55,2.81,0.51,1.71,0.5,0.61,2.9,1.03,12.07,0.52,0.13,0.35,0.69,0.28,0.02,KO/TKOWIN,S-DECWIN,KO/TKOWIN,NA,3,0,14,0,6,John Moraga,John Moraga,Orthodox,1984, United States,167,126,167,2.57,0.43,2.55,0.56,0.62,0.23,0.44,1.1,0.18,12.01,0.59,0.19,0.22,0.56,0.25,0.19,U-DECWIN,KO/TKOWIN,U-DECWIN,U-DECLOSS,13,1,19,6,4,KO/TKOWIN,WINNER-FIGHTER1
25/08/2018, USA,3,George Sullivan,George Sullivan,Orthodox,1981, United States,182,170,185,3.53,0.39,2.42,0.57,1.37,0.2,0.38,0.7,0,9.23,0.56,0.14,0.3,0.57,0.23,0.2,SUBLOSS,KO/TKOLOSS,U-DECWIN,SUBLOSS,6,0,17,6,7,Mickey Gall,Mickey Gall,Switch,1992, United States,187,170,187,2.55,0.46,3.65,0.42,1.15,0.26,0.4,2.1,0.6,7.09,0.37,0.25,0.38,0.87,0.05,0.08,U-DECLOSS,SUBWIN,SUBWIN,SUBWIN,4,0,4,1,9,SUBLOSS,WINNER-FIGHTER2
25/08/2018, USA,3,Iuri Alcantara,Iuri Alcantara,Southpaw,1980, Brazil,175,135,180,2.72,0.45,2.79,0.49,1.44,0.62,0.6,0.8,0.42,9.21,0.63,0.09,0.28,0.65,0.27,0.08,KO/TKOWIN,U-DECLOSS,SUBLOSS,SUBWIN,19,3,35,9,6,Cory Sandhagen,Cory Sandhagen,Switch,1992, United States,180,135,177,6.95,0.48,4.08,0.58,1.2,0.5,0.33,0.6,0.6,8.18,0.69,0.07,0.24,0.62,0.17,0.21,KO/TKOWIN,NA,NA,NA,6,0,8,1,7,KO/TKOLOSS,WINNER-FIGHTER2
25/08/2018, USA,3,Jake Ellenberger,Jake Ellenberger,Orthodox,1985, United States,175,170,180,2.47,0.39,2.83,0.6,2.04,0.47,0.86,0.4,0.98,8.03,0.62,0.2,0.18,0.74,0.17,0.09,KO/TKOLOSS,KO/TKOLOSS,KO/TKOLOSS,KO/TKOWIN,20,0,31,14,2,Bryan Barberena,Bryan Barberena,Southpaw,1989, United States,182,155,182,5.48,0.48,4.7,0.45,0.23,0.28,0.6,0.5,0.88,11.22,0.7,0.19,0.11,0.72,0.12,0.16,U-DECLOSS,KO/TKOWIN,U-DECLOSS,U-DECWIN,7,0,13,5,11,KO/TKOLOSS,WINNER-FIGHTER2
25/08/2018, USA,3,Drew Dober,Drew Dober,Southpaw,1988, United States,172,156,177,4.66,0.4,4.12,0.55,0.88,0.17,0.58,0.1,0.63,7.59,0.72,0.16,0.11,0.66,0.19,0.15,U-DECWIN,KO/TKOWIN,SUBLOSS,KO/TKOWIN,11,1,19,8,7,Jon Tuck,Jon Tuck,Orthodox,1984, United States,180,155,185,3,0.4,3.74,0.6,0.42,0.33,0.5,1,0.28,11.59,0.8,0.09,0.11,0.56,0.25,0.19,SUBWIN,S-DECLOSS,S-DECLOSS,SUBWIN,8,0,10,4,14,U-DECWIN,WINNER-FIGHTER1
25/08/2018, USA,5,Justin Gaethje,Justin Gaethje,Orthodox,1988, United States,180,155,177,7.74,0.59,8.37,0.54,0,0,0.8,0,0.63,10.11,0.87,0.13,0.01,0.6,0.09,0.31,KO/TKOLOSS,KO/TKOLOSS,KO/TKOWIN,NA,3,3,18,2,4,James Vick,James Vick,Orthodox,1987, United States,190,155,193,4.13,0.39,3.31,0.6,0.26,0.33,0.57,0.7,0.55,9.1,0.9,0.07,0.03,0.61,0.25,0.13,U-DECWIN,KO/TKOWIN,KO/TKOWIN,SUBWIN,10,0,13,1,6,KO/TKOWIN,WINNER-FIGHTER1
8/09/2018, USA,3,Alex White,Alex White,Southpaw,1988, United States,182,145,180,3.76,0.42,3.07,0.6,0.92,0.28,0.71,0.5,0.6,11.05,0.67,0.27,0.06,0.61,0.33,0.07,U-DECLOSS,KO/TKOWIN,U-DECLOSS,U-DECWIN,7,0,12,4,8,Jim Miller,Jim Miller,Southpaw,1983, United States,172,150,180,2.73,0.4,2.99,0.59,1.69,0.43,0.46,1.9,0.13,9.54,0.68,0.17,0.15,0.59,0.21,0.2,KO/TKOLOSS,U-DECLOSS,U-DECLOSS,M-DECLOSS,29,1,28,12,5,SUBLOSS,WINNER-FIGHTER2
8/09/2018, USA,3,Craig White,Craig White,Orthodox,1990, United Kingdom,187,170,193,1.23,0.4,3.28,0.39,0,0,0.5,0.8,0.77,9.46,0.54,0.08,0.38,0.71,0.17,0.13,KO/TKOLOSS,NA,NA,NA,2,0,14,8,4,Diego Sanchez,Diego Sanchez,Southpaw,1981, United States,177,170,182,2.69,0.37,3.02,0.56,1.51,0.24,0.46,0.8,0.24,12.2,0.57,0.11,0.32,0.7,0.24,0.07,KO/TKOLOSS,KO/TKOLOSS,U-DECWIN,KO/TKOLOSS,35,0,28,11,10,U-DECLOSS,WINNER-FIGHTER2
8/09/2018, USA,3,Niko Price,Niko Price,Orthodox,1989, United States,182,170,193,5.33,0.41,5.83,0.49,0.89,0.22,0.72,0.9,0.97,5.48,0.68,0.13,0.19,0.64,0.15,0.21,KO/TKOWIN,SUBWIN,SUBLOSS,KO/TKOWIN,6,2,12,0,2,Abdul Razak Alhassan,Abdul Razak Alhassan,Orthodox,1985, Ghana,177,170,185,4.54,0.48,5.05,0.53,0.73,0.28,0.42,0,3.64,4.57,0.79,0.18,0.03,0.85,0.07,0.08,KO/TKOWIN,KO/TKOWIN,S-DECLOSS,KO/TKOWIN,4,2,9,1,8,KO/TKOLOSS,WINNER-FIGHTER2
8/09/2018, USA,3,Jimmie Rivera,Jimmie Rivera,Orthodox,1989, United States,162,135,172,3.99,0.41,3.61,0.61,0.86,0.29,0.92,0.1,0.42,11.54,0.88,0.1,0.02,0.53,0.22,0.25,KO/TKOLOSS,U-DECWIN,U-DECWIN,U-DECWIN,6,0,21,2,3,John Dodson,John Dodson,Orthodox,1984, United States,160,125,167,3.2,0.4,3.58,0.61,0.71,0.28,0.82,0,0.76,13.32,0.85,0.12,0.04,0.56,0.3,0.14,S-DECWIN,S-DECLOSS,U-DECWIN,S-DECLOSS,13,0,21,9,6,U-DECWIN,WINNER-FIGHTER1
8/09/2018, USA,3,Aljamain Sterling,Aljamain Sterling,Orthodox,1989,United States,170,136,180,4.82,0.5,1.94,0.66,1.89,0.29,0.51,1,0,11.54,0.66,0.17,0.18,0.5,0.32,0.18,U-DECWIN,KO/TKOLOSS,U-DECWIN,U-DECWIN,10,0,15,3,5,Cody Stamann,Cody Stamann,Orthodox,1989, United States,168,145,162,4.14,0.48,3.18,0.63,3.03,0.46,0.8,0,0,14.06,0.72,0.14,0.14,0.67,0.22,0.1,S-DECWIN,S-DECWIN,U-DECWIN,NA,3,0,17,0,6,SUBWIN,WINNER-FIGHTER1
8/09/2018, USA,3,Frank Camacho,Frank Camacho,Orthodox,1989, United States,177,155,185,6.67,0.46,7.31,0.52,1.17,0.45,0.72,0,0,12.51,0.89,0.11,0.01,0.82,0.18,0.01,U-DECLOSS,S-DECWIN,U-DECLOSS,NA,7,3,21,6,8,Geoff Neal,Geoff Neal,Southpaw,1990, United States,180,170,190,6.04,0.49,3.57,0.65,0.85,0.5,0.92,0.4,2.25,6.4,0.68,0.12,0.21,0.91,0.07,0.03,SUBWIN,NA,NA,NA,5,0,9,2,7,KO/TKOLOSS,WINNER-FIGHTER2
8/09/2018, USA,3,Jessica Andrade,Jessica Andrade,Orthodox,1991, Brazil,156,135,157,6.4,0.49,5.3,0.53,3.02,0.57,0.76,0.4,0.18,10.13,0.61,0.22,0.17,0.67,0.25,0.08,U-DECWIN,U-DECWIN,U-DECLOSS,U-DECWIN,13,3,18,6,7,Karolina Kowalkiewicz,Karolina Kowalkiewicz,Orthodox,1985, Poland,160,115,162,5.27,0.39,5.65,0.56,0.1,0.12,0.75,0.1,0,13.3,0.7,0.26,0.04,0.63,0.25,0.12,S-DECWIN,U-DECWIN,SUBLOSS,U-DECLOSS,7,0,12,2,5,KO/TKOWIN,WINNER-FIGHTER1
8/09/2018, USA,3,Charles Byrd,Charles Byrd,Orthodox,1983, United States,177,185,185,3.43,0.55,2.63,0.55,2.5,0.5,0.4,1.5,0,4.31,0.54,0.21,0.25,0.87,0.07,0.07,SUBWIN,NA,NA,NA,4,0,10,4,6,Darren Stewart,Darren Stewart,Orthodox,1990, United Kingdom,182,185,187,3.08,0.44,2.82,0.52,1.56,0.4,0.66,0.1,0.53,8.09,0.49,0.38,0.14,0.72,0.17,0.11,KO/TKOWIN,SUBLOSS,SUBLOSS,U-DECLOSS,11,2,8,4,4,KO/TKOLOSS,WINNER-FIGHTER2
8/09/2018, USA,5,Tyron Woodley,Tyron Woodley,Orthodox,1982, United States,175,170,187,2.33,0.48,2.72,0.55,1.08,0.4,0.87,0.4,0.77,13.55,0.49,0.26,0.25,0.58,0.32,0.11,U-DECWIN,M-DECWIN,M-DECLOSS,KO/TKOWIN,20,1,18,3,14,Darren Till,Darren Till,Southpaw,1992, United Kingdom,182,170,187,2.27,0.46,2.99,0.58,0.54,0.41,0.82,0,0.66,12.36,0.75,0.09,0.16,0.69,0.11,0.19,U-DECWIN,KO/TKOWIN,U-DECWIN,U-DECWIN,6,1,17,0,4,SUBWIN,WINNER-FIGHTER1
8/09/2018, USA,3,Brandon Davis,Brandon Davis,Orthodox,1990, United States,177,145,182,4.65,0.35,4.33,0.6,0.71,0.45,0.56,0.1,0,13.27,0.94,0.06,0,0.62,0.13,0.25,U-DECLOSS,U-DECWIN,U-DECLOSS,NA,3,1,9,5,4,Zabit Magomedsharipov,Zabit Magomedsharipov,Orthodox,1991, Russia,185,145,185,4.89,0.48,3,0.64,5.22,0.56,0.77,0.8,0,12.32,0.75,0.05,0.2,0.73,0.13,0.15,U-DECWIN,SUBWIN,SUBWIN,NA,3,3,15,1,5,SUBLOSS,WINNER-FIGHTER2
8/09/2018, USA,3,Carla Esparza,Carla Esparza,Orthodox,1987, United States,154,115,160,2.29,0.42,2.85,0.53,3.44,0.35,0.48,0.3,0,14.02,0.54,0.17,0.28,0.71,0.17,0.12,S-DECLOSS,U-DECWIN,U-DECWIN,S-DECLOSS,7,0,14,5,3,Tatiana Suarez,Tatiana Suarez,Southpaw,1990, United States,165,115,167,4.82,0.65,1.45,0.48,6.47,0.62,1,0.6,0,10.12,0.25,0.07,0.69,0.63,0.21,0.16,SUBWIN,U-DECWIN,SUBWIN,NA,3,0,7,0,4,KO/TKOLOSS,WINNER-FIGHTER2
15/09/2018, Russia,3,Desmond Green,Desmond Green,Southpaw,1989, United States,180,155,185,3.7,0.46,2.51,0.69,1.62,0.5,0.75,0,0.16,13.16,0.83,0.09,0.08,0.67,0.18,0.15,U-DECWIN,U-DECLOSS,U-DECLOSS,S-DECWIN,4,0,21,7,3,Mairbek Taisumov,Mairbek Taisumov,Orthodox,1988, Russia,175,155,185,2.98,0.39,3.03,0.64,1.34,0.63,0.88,0,0.95,7.55,0.8,0.07,0.13,0.58,0.19,0.24,KO/TKOWIN,KO/TKOWIN,KO/TKOWIN,KO/TKOWIN,7,1,26,5,12,U-DECLOSS,WINNER-FIGHTER2
15/09/2018, Russia,3,Petr Yan,Petr Yan,Switch,1993, Russia,171,135,170,6.32,0.5,3.25,0.63,1.46,0.52,0.88,0.2,1.52,11.32,0.67,0.17,0.15,0.75,0.2,0.04,KO/TKOWIN,NA,NA,NA,7,0,9,1,3,Jin Soo Son,Jin Soo Son,Orthodox,1993, South Korea,167,135,175,5.1,0.36,7.63,0.52,1.5,0.25,1,0,0,15,0.81,0.12,0.07,0.88,0.07,0.05,NA,NA,NA,NA,2,0,9,2,0,U-DECWIN,WINNER-FIGHTER1
15/09/2018, Russia,3,Nikita Krylov,Nikita Krylov,Orthodox,1992, Ukraine,190,205,195,4.54,0.59,2.45,0.41,1.4,0.38,0.52,1.6,0.63,5.55,0.48,0.35,0.17,0.61,0.24,0.15,SUBLOSS,KO/TKOWIN,SUBWIN,SUBWIN,9,0,25,5,21,Jan Blachowicz,Jan Blachowicz,Orthodox,1983, Poland,187,205,198,3.49,0.48,2.74,0.54,1.1,0.52,0.65,0.2,0.45,12.01,0.71,0.15,0.14,0.66,0.22,0.12,U-DECWIN,U-DECWIN,SUBWIN,U-DECLOSS,9,2,22,7,6,SUBLOSS,WINNER-FIGHTER2
15/09/2018, Russia,3,Marcin Prachnio,Marcin Prachnio,Orthodox,1988, Poland,190,205,187,3.26,0.48,4.38,0.4,0,0,0,0,0,15,0.83,0.17,0,0.22,0.22,0.56,KO/TKOLOSS,NA,NA,NA,3,0,13,3,7,Magomed Ankalaev,Magomed Ankalaev,Orthodox,1992, Russia,190,205,190,3.46,0.56,1.24,0.67,0.68,0.33,0.85,0,1.02,8.51,0.5,0.13,0.37,0.67,0.25,0.08,SUBLOSS,NA,NA,NA,5,0,9,1,6,KO/TKOLOSS,WINNER-FIGHTER2
15/09/2018, Russia,3,Shamil Abdurakhimov,Shamil Abdurakhimov,Orthodox,1981, Russia,190,254,193,2.45,0.44,2.45,0.58,1.23,0.24,0.47,0.2,0.35,10.43,0.61,0.28,0.1,0.62,0.18,0.2,KO/TKOWIN,KO/TKOLOSS,S-DECWIN,U-DECWIN,5,0,18,4,10,Andrei Arlovski,Andrei Arlovski,Orthodox,1979, Belarus,190,240,195,3.54,0.44,2.69,0.59,0.5,0.36,0.79,0.3,0.62,8.41,0.76,0.18,0.05,0.57,0.17,0.26,U-DECLOSS,U-DECWIN,U-DECWIN,U-DECLOSS,32,0,27,15,3,U-DECWIN,WINNER-FIGHTER1
15/09/2018, Russia,3,Aleksei Kunchenko,Aleksei Kunchenko,Orthodox,1984, Russia,172,170,177,3.67,0.44,2.83,0.63,0.25,0.33,0.8,0,0,15,0.76,0.18,0.06,0.59,0.14,0.27,NA,NA,NA,NA,4,0,18,0,0,Thiago Alves,Thiago Alves,Orthodox,1983, Brazil,175,171,177,3.73,0.41,3.42,0.62,0.71,0.6,0.63,0.3,0.7,11.1,0.77,0.12,0.11,0.52,0.14,0.35,KO/TKOLOSS,U-DECWIN,U-DECLOSS,KO/TKOLOSS,27,0,22,12,7,U-DECWIN,WINNER-FIGHTER1
15/09/2018, Russia,3,Merab Dvalishvili,Merab Dvalishvili,Orthodox,1991, Georgia,167,135,172,3.91,0.39,2.08,0.61,7.71,0.43,0.8,0.3,0.2,15,0.53,0.15,0.32,0.69,0.15,0.16,KO/TKOLOSS,S-DECLOSS,NA,NA,2,1,7,4,5,Terrion Ware,Terrion Ware,Orthodox,1986, United States,172,135,180,4.02,0.32,6.07,0.5,0.5,0.22,0.44,0,0,15,0.87,0.07,0.06,0.68,0.2,0.12,U-DECLOSS,U-DECLOSS,U-DECLOSS,NA,3,0,17,8,6,U-DECWIN,WINNER-FIGHTER1
15/09/2018, Russia,5,Mark Hunt,Mark Hunt,Orthodox,1974, New Zealand,177,265,182,2.81,0.43,2.9,0.51,0.51,0.55,0.64,0.2,0.67,11.1,0.85,0.07,0.08,0.79,0.11,0.1,U-DECLOSS,KO/TKOWIN,KO/TKOLOSS,OverturnedLOSS,27,1,13,12,7,Aleksei Oleinik,Aleksei Oleinik,Orthodox,1977, Russia,187,240,203,3.5,0.5,3.52,0.44,2.43,0.48,0.33,2.4,0.4,6.14,0.62,0.29,0.09,0.68,0.24,0.08,SUBWIN,KO/TKOLOSS,SUBWIN,SUBWIN,7,2,56,11,4,SUBLOSS,WINNER-FIGHTER2
22/09/2018, Brazil,3,Thales Leites,Thales Leites,Orthodox,1981, Brazil,185,186,198,2.13,0.4,2.99,0.52,2.1,0.27,0.3,1.1,0.23,12.34,0.68,0.11,0.21,0.69,0.1,0.21,KO/TKOLOSS,U-DECLOSS,U-DECWIN,U-DECLOSS,20,0,27,9,4,Hector Lombard,Hector Lombard,Southpaw,1978, Cuba,175,170,180,3.02,0.46,3.35,0.53,1.69,0.48,0.77,0.5,0.81,10.51,0.7,0.14,0.16,0.66,0.12,0.22,DQLOSS,KO/TKOLOSS,U-DECLOSS,KO/TKOLOSS,13,0,34,9,6,U-DECWIN,WINNER-FIGHTER1
22/09/2018, Brazil,3,Ryan Spann,Ryan Spann,Orthodox,1991, United States,195,205,200,3.27,0.44,3.43,0.46,1.76,0.41,0.6,1.8,0.38,9.47,0.7,0.13,0.17,0.82,0.17,0.01,NA,NA,NA,NA,5,0,14,5,0,Luis Henrique,Luis Henrique,Orthodox,1993,TFT/ATT,187,250,187,1.81,0.43,2.22,0.47,3.09,0.36,0.5,1,0,12.08,0.44,0.2,0.36,0.71,0.2,0.08,U-DECLOSS,KO/TKOLOSS,SUBWIN,SUBWIN,6,0,10,4,12,U-DECWIN,WINNER-FIGHTER1
22/09/2018, Brazil,3,Livinha Souza,Livinha Souza,Orthodox,1991, Brazil,165,115,160,2.2,0.46,3.02,0.65,2.59,0.44,0.4,1.3,0,15,0.64,0.15,0.21,0.64,0.21,0.15,NA,NA,NA,NA,4,0,11,1,0,Alex Chambers,Alex Chambers,Southpaw,1978, Australia,160,115,160,2.97,0.54,5.1,0.5,2.31,0.41,0.53,1,0,9.06,0.65,0.24,0.11,0.58,0.21,0.21,U-DECLOSS,SUBLOSS,SUBWIN,SUBLOSS,5,0,5,4,10,SUBWIN,WINNER-FIGHTER1
22/09/2018, Brazil,3,Chase Sherman,Chase Sherman,Orthodox,1989, United States,193,250,198,6.02,0.45,5.55,0.52,0,0,0.77,0,0.2,10.58,0.85,0.1,0.04,0.53,0.22,0.26,U-DECLOSS,KO/TKOLOSS,U-DECWIN,KO/TKOWIN,8,1,14,5,5,Augusto Sakai,Augusto Sakai,Orthodox,1991, Brazil,190,265,195,5.32,0.48,4.02,0.5,0.15,0.5,0.66,0,0.33,11.16,0.68,0.26,0.07,0.63,0.24,0.13,NA,NA,NA,NA,5,0,11,1,0,KO/TKOLOSS,WINNER-FIGHTER2
22/09/2018, Brazil,5,Thiago Santos,Thiago Santos,Orthodox,1984, Brazil,187,185,193,4.44,0.47,2.19,0.57,0.83,0.4,0.68,0.1,1.25,7.36,0.5,0.19,0.3,0.55,0.21,0.23,U-DECWIN,KO/TKOLOSS,KO/TKOWIN,KO/TKOWIN,15,2,18,6,1,Eryk Anders,Eryk Anders,Southpaw,1987, United States,185,185,190,3.02,0.45,4.18,0.51,1.34,0.34,0.8,0.1,0.72,12.59,0.6,0.22,0.18,0.78,0.2,0.01,KO/TKOWIN,S-DECLOSS,U-DECWIN,KO/TKOWIN,4,1,11,1,1,KO/TKOWIN,WINNER-FIGHTER1
22/09/2018, Brazil,3,Christos Giagos,Christos Giagos,Orthodox,1990, United States,177,155,180,3.05,0.4,2.73,0.49,2.74,0.42,0.5,0.4,0,9.18,0.56,0.13,0.31,0.75,0.21,0.04,U-DECLOSS,SUBWIN,SUBLOSS,NA,3,0,15,6,39,Charles Oliveira,Charles Oliveira,Orthodox,1989, Brazil,177,145,187,3.27,0.51,3.08,0.54,2.61,0.42,0.57,2.8,0.28,6.42,0.58,0.23,0.19,0.55,0.28,0.17,SUBWIN,KO/TKOLOSS,SUBWIN,SUBLOSS,20,2,23,8,3,SUBLOSS,WINNER-FIGHTER2
22/09/2018, Brazil,3,Gillian Robertson,Gillian Robertson,Orthodox,1995, Canada,165,125,160,1.96,0.48,2.38,0.55,3.33,0.52,0,1.2,0,15,0.41,0.03,0.57,0.86,0.07,0.08,SUBWIN,SUBWIN,NA,NA,7,0,5,2,4,Mayra Bueno Silva,Mayra Bueno Silva,Orthodox,1991, Brazil,167,125,167,4.44,0.53,6.74,0.44,0,0,0.71,1.9,0,4.55,0.45,0,0.55,0.82,0.18,0,NA,NA,NA,NA,3,0,5,0,0,SUBLOSS,WINNER-FIGHTER2
22/09/2018, Brazil,3,Francisco Trinaldo,Francisco Trinaldo,Southpaw,1978, Brazil,175,155,177,3.11,0.44,2.56,0.6,1.09,0.46,0.61,0.6,0.29,11.26,0.65,0.19,0.16,0.61,0.27,0.12,U-DECLOSS,U-DECWIN,SUBLOSS,KO/TKOWIN,17,0,22,6,7,Evan Dunham,Evan Dunham,Southpaw,1981, United States,177,155,177,5.33,0.39,3.54,0.61,1.82,0.33,0.79,1,0.13,10.58,0.83,0.12,0.05,0.85,0.11,0.04,KO/TKOLOSS,M-DECLOSS,U-DECWIN,U-DECWIN,19,0,18,7,5,KO/TKOWIN,WINNER-FIGHTER1
22/09/2018, Brazil,3,Sergio Moraes,Sergio Moraes,Orthodox,1982, Brazil,182,170,182,2.42,0.42,3.73,0.59,1.2,0.38,0.75,0.4,0.1,12.11,0.9,0.03,0.07,0.76,0.17,0.06,S-DECWIN,KO/TKOLOSS,U-DECWIN,S-DECWIN,10,0,13,3,7,Ben Saunders,Ben Saunders,Orthodox,1983, United States,187,170,195,3.23,0.5,3.58,0.51,0.2,0.4,0.66,1.3,0.34,7.54,0.59,0.33,0.08,0.53,0.38,0.08,KO/TKOWIN,KO/TKOLOSS,KO/TKOLOSS,U-DECWIN,15,2,22,9,3,SUBWIN,WINNER-FIGHTER1
22/09/2018, Brazil,3,Randa Markos,Randa Markos,Orthodox,1985, Iraq,162,115,160,2.92,0.41,3.3,0.59,1.32,0.28,0.58,0.2,0,13.05,0.61,0.17,0.22,0.79,0.09,0.12,U-DECLOSS,U-DECWIN,S-DECLOSS,S-DECWIN,15,0,8,6,2,Marina Rodriguez,Marina Rodriguez,Orthodox,1987, Brazil,167,115,165,5.04,0.5,3.31,0.52,0.38,0.33,0.61,0.2,0.33,15,0.6,0.35,0.05,0.44,0.33,0.23,NA,NA,NA,NA,5,0,10,-2,0,M-DECWIN,WINNER-FIGHTER1
6/10/2018, USA,3,Tonya Evinger,Tonya Evinger,Orthodox,1981, United States,171,135,177,1.16,0.42,4.02,0.38,0.93,0.3,0.33,0.9,0,7.41,0.76,0.24,0,0.37,0.37,0.27,KO/TKOLOSS,U-DECLOSS,SUBLOSS,NA,5,0,19,6,15,Aspen Ladd,Aspen Ladd,Orthodox,1995, United States,167,135,167,5.22,0.55,4.84,0.46,2.45,0.75,0.66,1.2,0,6.34,0.32,0.2,0.48,0.82,0.14,0.03,KO/TKOWIN,NA,NA,NA,5,0,6,0,12,KO/TKOLOSS,WINNER-FIGHTER2
